"Genome","# Biosynthetic Regions","# Biosynthetic Products","RiPPs","RiPPs:Proteusins","NRPS","PKSI","Other PKS","Saccharides","Terpenes","Other","Mean Completeness","Mean Contamination","Differential Coverage Index","CheckM Completeness","CheckM Contamination","CheckM Strain heterogeneity","Anvio Completion","Anvio Redundancy","# tRNAs (AA)","16S rRNA","16S rRNA (partial)","# CRISPRs","GTDB Taxonomy","Checkm Taxonomy","Anvio Domain","SpecI Species Cluster","mOTUs Species Cluster","dRep Species Cluster","Dereplication Representative Genome","Genome size","# scaffolds","N50 (scaffolds)","Longest scaffold","Coding density","GC Content","station","depth","depth layer","latitude","longitude","date","size fraction","temperature (°C)","oxygen (µmol/kg)","detected in the water column"
"BGEO_SAMN07136590_METAG_CJEIKCDB","0","0","0","0","0","0","0","0","0","0","48.66","0.31","155","44.08","0.62","33.33","53.24","0","13","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__AEGEAN-183;s__","c__Gammaproteobacteria","BACTERIA","cluster_2021",NA,"4538_2",FALSE,"838507","214","4457","24057","0.9483","0.3694","14 (Section GA03, Cruise KN204)","285","MES","27.5831","-49.633","2011-11-26 15:01:00","0.2<-","17.668","197.9",TRUE
"BGEO_SAMN07136585_METAG_ILNDKNCD","0","0","0","0","0","0","0","0","0","0","78.88","0.86","73","77.89","0.99","0","79.86","0.72","18","0","0","0","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__TMED-70;g__TMED-70;s__TMED-70 sp002721875","k__Bacteria","BACTERIA","cluster_100",NA,"6117_2",FALSE,"1026190","208","6039","26640","0.9509","0.3123","14 (Section GA03, Cruise KN204)","99","EPI","27.5831","-49.633","2011-11-26 15:01:00","0.2<-","21.882","216.4",TRUE
"BGEO_SAMN07136585_METAG_NLIBJKNB","0","0","0","0","0","0","0","0","0","0","66.69","1.54","78","60.73","0.91","0","72.66","2.16","14","0","0","0","d__Bacteria;p__Dadabacteria;c__UBA1144;o__UBA1144;f__UBA1144;g__GCA-002715585;s__GCA-002715585 sp002697665","k__Bacteria","BACTERIA","cluster_3356","meta_mOTU_v25_13277","3280_1",FALSE,"732204","149","5744","17339","0.9604","0.3053","14 (Section GA03, Cruise KN204)","99","EPI","27.5831","-49.633","2011-11-26 15:01:00","0.2<-","21.882","216.4",TRUE
"BGEO_SAMN07136585_METAG_KKBLIBMN","0","0","0","0","0","0","0","0","0","0","64.4","0.57","294","54.7","0.43","0","74.1","0.72","6","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__TMED189;f__TMED189;g__TMED189;s__","k__Bacteria","BACTERIA","cluster_571",NA,"3018_1",FALSE,"616885","109","7346","35633","0.958","0.3277","14 (Section GA03, Cruise KN204)","99","EPI","27.5831","-49.633","2011-11-26 15:01:00","0.2<-","21.882","216.4",TRUE
"BGEO_SAMN07136585_METAG_MGOGOIOD","0","0","0","0","0","0","0","0","0","0","55.44","1.81","277","45.42","1.45","33.33","65.47","2.16","9","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__TMED189;f__TMED189;g__TMED189;s__TMED189 sp003213625","k__Bacteria","BACTERIA","cluster_577",NA,"3016_1",FALSE,"493864","135","4303","15807","0.9544","0.332","14 (Section GA03, Cruise KN204)","99","EPI","27.5831","-49.633","2011-11-26 15:01:00","0.2<-","21.882","216.4",TRUE
"BGEO_SAMN07136572_METAG_BFPLNLJA","0","0","0","0","0","0","0","0","0","0","77.93","1.24","308","81.79","0","0","74.07","2.47","15","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__Nitrosopelagicus brevis","k__Archaea","ARCHAEA","cluster_1434","meta_mOTU_v25_12843","2753_2",FALSE,"867034","130","9504","33429","0.9337","0.3335","16 (Section GA03, Cruise KN204)","135.6","EPI","26.1369","-44.8262","2011-11-30 03:40:00","0.2<-","20.682","198.1",TRUE
"BGEO_SAMN07136572_METAG_LNDELIJF","0","0","0","0","0","0","0","0","0","0","79.53","1","421","72.73","1.28","0","86.33","0.72","12","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__TMED189;f__TMED189;g__TMED189;s__TMED189 sp003282445","k__Bacteria","BACTERIA","cluster_61","gom_000021","3004_1",FALSE,"895087","99","14030","40266","0.9596","0.3224","16 (Section GA03, Cruise KN204)","135.6","EPI","26.1369","-44.8262","2011-11-30 03:40:00","0.2<-","20.682","198.1",TRUE
"BGEO_SAMN07136572_METAG_JLNPAGIC","0","0","0","0","0","0","0","0","0","0","58.24","01.06","166","50.28","0.68","66.67","66.19","1.44","17","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp003214465","k__Bacteria","BACTERIA","cluster_93",NA,"2354_1",FALSE,"999003","265","3866","16292","0.9513","0.4199","16 (Section GA03, Cruise KN204)","135.6","EPI","26.1369","-44.8262","2011-11-30 03:40:00","0.2<-","20.682","198.1",TRUE
"BGEO_SAMN07136537_METAG_FOACPPDI","0","0","0","0","0","0","0","0","0","0","82.72","11.06","185","79.12","7.72","10","86.33","14.39","16","1","0","0","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__Marinisomataceae;g__Marinisoma;s__Marinisoma sp000402655","k__Bacteria","BACTERIA","cluster_1249","ref_mOTU_v25_12167","5061_1",FALSE,"952331","156","10520","65888","0.9569","0.3171","18 (Section GA03, Cruise KN204)","75.1","EPI","24.1497","-40.2179","2011-12-01 17:25:00","0.2<-","25.193","205.7",TRUE
"BGEO_SAMN07136537_METAG_FCEHAMBD","0","0","0","0","0","0","0","0","0","0","70.56","1","264","61.97","1.28","50","79.14","0.72","13","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__TMED189;f__TMED189;g__TMED189;s__TMED189 sp003213625","k__Bacteria","BACTERIA","cluster_577",NA,"3016_1",FALSE,"616393","101","7327","48987","0.9434","0.3279","18 (Section GA03, Cruise KN204)","75.1","EPI","24.1497","-40.2179","2011-12-01 17:25:00","0.2<-","25.193","205.7",TRUE
"BGEO_SAMN07136537_METAG_JCIEJHGP","0","0","0","0","0","0","0","0","0","0","55.65","3.87","153","54.47","1.98","61.54","56.83","5.76","13","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__AG-339-G14;g__AG-339-G14;s__","c__Gammaproteobacteria","BACTERIA","cluster_1199",NA,"4565_1",FALSE,"793210","235","3990","20874","0.9555","0.3448","18 (Section GA03, Cruise KN204)","75.1","EPI","24.1497","-40.2179","2011-12-01 17:25:00","0.2<-","25.193","205.7",TRUE
"BGEO_SAMN07136537_METAG_GFJEKNBL","0","0","0","0","0","0","0","0","0","0","56.61","4.36","219","52.07","2.96","66.67","61.15","5.76","3","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__","o__Rickettsiales","BACTERIA","cluster_721",NA,"5540_4",FALSE,"570408","273","2200","8598","0.9611","0.3053","18 (Section GA03, Cruise KN204)","75.1","EPI","24.1497","-40.2179","2011-12-01 17:25:00","0.2<-","25.193","205.7",TRUE
"BGEO_SAMN07136537_METAG_PGMDDDNF","0","0","0","0","0","0","0","0","0","0","43.58","0.64","37","34.64","0.57","0","52.52","0.72","9","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__TMED112;g__;s__","c__Gammaproteobacteria","BACTERIA","cluster_3256",NA,"4878_1",FALSE,"534409","179","3136","8599","0.9679","0.3502","18 (Section GA03, Cruise KN204)","75.1","EPI","24.1497","-40.2179","2011-12-01 17:25:00","0.2<-","25.193","205.7",TRUE
"BGEO_SAMN07136537_METAG_FOJONDND","0","0","0","0","0","0","0","0","0","0","40.69","1.15","192","28.86","0.14","75","52.52","2.16","6","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__AG-339-G14;g__AG-339-G14;s__","c__Gammaproteobacteria","BACTERIA","cluster_1184",NA,"4570_2",FALSE,"444747","188","2514","12643","0.9593","0.341","18 (Section GA03, Cruise KN204)","75.1","EPI","24.1497","-40.2179","2011-12-01 17:25:00","0.2<-","25.193","205.7",TRUE
"BGEO_SAMN07136765_METAG_DMGIJMJF","0","0","0","0","0","0","0","0","0","0","78.34","5.51","307","83.22","4.85","50","73.46","6.17","18","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__Nitrosopelagicus brevis","k__Archaea","ARCHAEA","cluster_1434","meta_mOTU_v25_12843","2753_2",FALSE,"815643","130","10238","41047","0.9327","0.3313","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"BGEO_SAMN07136765_METAG_BLDGGKOF","0","0","0","0","0","0","0","0","0","0","80.98","1.88","160","81.72","1.29","100","80.25","2.47","12","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__Nitrosopelagicus sp002698885","k__Archaea","ARCHAEA","cluster_3604","meta_mOTU_v25_12647","2761_1",FALSE,"888514","172","6146","29163","0.9389","0.3283","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"BGEO_SAMN07136765_METAG_DDAFALHP","0","0","0","0","0","0","0","0","0","0","69.94","0.92","152","68.28","0","0","71.6","1.85","11","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__","k__Archaea","ARCHAEA","cluster_96",NA,"2762_1",FALSE,"731604","181","4105","23591","0.9383","0.337","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"BGEO_SAMN07136765_METAG_IKIOBNFH","0","0","0","0","0","0","0","0","0","0","62.61","1.71","136","63.36","1.98","50","61.87","1.44","13","0","0","0","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA826;g__UBA11996;s__UBA11996 sp002320875","k__Bacteria","BACTERIA","cluster_2278",NA,"6340_1",FALSE,"1219817","330","3801","12832","0.9307","0.4191","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"BGEO_SAMN07136765_METAG_HPGOHEAE","0","0","0","0","0","0","0","0","0","0","52.2","1.74","77","49.46","01.02","0","54.94","2.47","12","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002496905","p__Euryarchaeota","ARCHAEA","cluster_3587","gom_000119","2093_1",FALSE,"938560","273","3820","11056","0.9489","0.4531","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"BGEO_SAMN07136765_METAG_JENIBJFI","0","0","0","0","0","0","0","0","0","0","49.08","0.92","98","39.88","0.41","0","58.27","1.44","6","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__","c__Gammaproteobacteria","BACTERIA","cluster_3068",NA,"1475_1",FALSE,"1398651","432","3249","11245","0.9061","0.4431","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"BGEO_SAMN07136765_METAG_MPBFFOON","0","0","0","0","0","0","0","0","0","0","43.59","0.72","77","35.38","0.71","50","51.8","0.72","9","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__Thioglobus sp001628405","p__Proteobacteria","BACTERIA","cluster_4505",NA,"4392_1",FALSE,"678014","186","3566","15140","0.95","0.3838","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"BGEO_SAMN07136765_METAG_MCPMFPLI","0","0","0","0","0","0","0","0","0","0","43.52","0.45","128","31.65","0.18","0","55.4","0.72","9","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__AEGEAN-183;s__","c__Gammaproteobacteria","BACTERIA","cluster_4601",NA,"4536_1",FALSE,"495243","150","3286","11330","0.9603","0.3604","18 (Section GA02, Cruise PE319)","201","EPI","33.4334","-58.0503","2010-05-22 13:07:00","0.2<-","18.116","202.7",TRUE
"HOTS_SAMN07137027_METAG_CPEGOJCG","0","0","0","0","0","0","0","0","0","0","89.36","2.82","309","90.45","1.94","0","88.27","3.7","17","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__Nitrosopelagicus brevis","k__Archaea","ARCHAEA","cluster_1434","meta_mOTU_v25_12843","2753_2",FALSE,"961886","92","18644","53926","0.9302","0.3337","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_GJJAMLGM","0","0","0","0","0","0","0","0","0","0","87.76","02.03","67","87.86","0.97","0","87.65","03.09","5","0","2","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA57;g__UBA57;s__","k__Archaea","ARCHAEA","cluster_2264","meta_mOTU_v25_13793","2720_2",FALSE,"866609","80","15387","76518","0.9285","0.3344","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_FFHNPJCI","0","0","0","0","0","0","0","0","0","0","79.1","3.26","91","82.65","3.63","80","75.54","2.88","16","0","0","0","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA826;g__GCA-002712965;s__","k__Bacteria","BACTERIA","cluster_2280","meta_mOTU_v25_12914","6332_1",FALSE,"1856554","226","12251","42580","0.9104","0.4361","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_DEDOLPFG","0","0","0","0","0","0","0","0","0","0","76.41","3.4","41","72.96","3.2","0","79.86","3.6","16","0","0","0","d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA11657;g__;s__","k__Bacteria","BACTERIA","cluster_3050","gom_000875","6267_1",FALSE,"1957059","305","8378","57681","0.9062","0.4833","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_OKAMHJJE","0","0","0","0","0","0","0","0","0","0","67.34","4.35","152","67.4","4.37","57.14","67.28","4.32","11","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__","k__Archaea","ARCHAEA","cluster_96",NA,"2762_1",FALSE,"685541","168","4512","15641","0.9357","0.3308","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_EAGGHACG","0","0","0","0","0","0","0","0","0","0","62.25","1.46","126","66.95","2.2","0","57.55","0.72","14","0","0","0","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002724575","k__Bacteria","BACTERIA","cluster_1962","meta_mOTU_v25_12538","119_2",FALSE,"2020804","333","7420","45755","0.9272","0.5191","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_MOEGCEHM","0","0","0","0","0","0","0","0","0","0","58.88","0","108","65.96","0","0","51.8","0","15","0","0","0","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__Bin127;g__GCA-002725925;s__GCA-002725925 sp002714085","k__Bacteria","BACTERIA","cluster_2230",NA,"6385_1",FALSE,"1607052","374","4760","32806","0.9044","0.4657","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_HKAIJLJI","0","0","0","0","0","0","0","0","0","0","70.91","1.14","165","62.68","0.85","100","79.14","1.44","17","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp003214465","k__Bacteria","BACTERIA","cluster_93",NA,"2354_1",FALSE,"1367918","313","4748","20249","0.9525","0.4229","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_OGIMMHMD","0","0","0","0","0","0","0","0","0","0","63.92","3.37","77","62.38","5.3","45.45","65.47","1.44","11","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__MedAcidi-G3;s__MedAcidi-G3 sp002713975","k__Bacteria","BACTERIA","cluster_2286",NA,"2379_1",FALSE,"1552970","418","3816","23626","0.9417","0.5298","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_AMNPOLBB","0","0","0","0","0","0","0","0","0","0","64.2","01.08","136","61.5","0","0","66.91","2.16","13","0","0","0","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA826;g__UBA11996;s__UBA11996 sp002320875","k__Bacteria","BACTERIA","cluster_2278","meta_mOTU_v25_14258","6340_1",FALSE,"1269491","336","3987","15119","0.9311","0.418","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_GLJCHHJE","0","0","0","0","0","0","0","0","0","0","56.85","0.41","347","55.43","0.82","33.33","58.27","0","10","0","0","0","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A sp001989455","p__Cyanobacteria","BACTERIA","cluster_309","ref_mOTU_v25_03243","4221_53",FALSE,"741443","205","3875","10843","0.9238","0.3215","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_OGKPJFDL","0","0","0","0","0","0","0","0","0","0","57.44","0.77","59","50.86","0.1","0","64.03","1.44","13","0","1","0","d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724315","k__Bacteria","BACTERIA","cluster_3065",NA,"1417_2",FALSE,"2796585","866","3257","10775","0.9266","0.6228","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_DMNDBBNG","0","0","0","0","0","0","0","0","0","0","49.3","10.2","105","46.76","10.52","37.5","51.85","9.88","8","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__","k__Archaea","ARCHAEA","cluster_1943",NA,"2735_1",FALSE,"714654","298","2511","9655","0.9387","0.3606","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_HBABKKGD","0","0","0","0","0","0","0","0","0","0","49.96","02.07","39","45.97","1.98","0","53.96","2.16","15","0","0","0","d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2985;f__UBA2985;g__;s__","k__Bacteria","BACTERIA","cluster_1331","meta_mOTU_v25_12669","3059_2",FALSE,"769198","249","3309","10819","0.9155","0.4011","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_OIIMKKNB","0","0","0","0","0","0","0","0","0","0","48.76","5.76","18","43.55","5.75","0","53.96","5.76","8","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__UBA6615;s__","c__Alphaproteobacteria","BACTERIA","cluster_3053",NA,"79_1",FALSE,"1200388","638","2038","6463","0.9198","0.404","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"HOTS_SAMN07137027_METAG_EPDHNCDL","0","0","0","0","0","0","0","0","0","0","49.16","1","427","37.18","1.28","0","61.15","0.72","12","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__TMED189;f__TMED189;g__TMED189;s__TMED189 sp003282445","k__Bacteria","BACTERIA","cluster_61",NA,"3004_1",FALSE,"530701","162","3631","16008","0.9604","0.3361","Station ALOHA (Section NA, Cruise HOT144)","175","EPI","22.75","-158","2003-01-17 00:00:00","0.2<-","19.8944",NA,TRUE
"BGEO_SAMN07136485_METAG_JLEANPLH","0","0","0","0","0","0","0","0","0","0","88.34","01.02","20","86.75","1.31","50","89.93","0.72","17","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__","k__Bacteria","BACTERIA","cluster_4033","meta_mOTU_v25_12607","5075_1",FALSE,"1092689","153","10176","55028","0.9505","0.3241","10 (Section GA02, Cruise PE319)","75","EPI","49.7225","-42.4467","2010-05-10 12:13:00","0.2<-","11.424","249.4",TRUE
"BGEO_SAMN07136485_METAG_BDJKAJBB","0","0","0","0","0","0","0","0","0","0","87.99","9.74","9","86.05","5.8","32.35","89.93","13.67","15","0","1","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__","c__Gammaproteobacteria","BACTERIA","cluster_2664",NA,"1453_1",FALSE,"4011602","745","6475","40878","0.8879","0.485","10 (Section GA02, Cruise PE319)","75","EPI","49.7225","-42.4467","2010-05-10 12:13:00","0.2<-","11.424","249.4",TRUE
"BGEO_SAMN07136485_METAG_AMMCFPAF","0","0","0","0","0","0","0","0","0","0","86.93","0.36","52","85.37","0","0","88.49","0.72","12","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__","p__Proteobacteria","BACTERIA","cluster_159","gom_000079","4401_1",FALSE,"1260184","183","8782","38820","0.9412","0.3528","10 (Section GA02, Cruise PE319)","75","EPI","49.7225","-42.4467","2010-05-10 12:13:00","0.2<-","11.424","249.4",TRUE
"BGEO_SAMN07136485_METAG_LFJGAMIH","0","0","0","0","0","0","0","0","0","0","82.38","0.41","40","81.32","0.1","0","83.45","0.72","20","1","0","0","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__Marinisomataceae;g__Marinisoma;s__Marinisoma atlanticum","k__Bacteria","BACTERIA","cluster_1262","ref_mOTU_v25_00848","5050_1",FALSE,"825342","67","19267","44371","0.9492","0.3251","10 (Section GA02, Cruise PE319)","75","EPI","49.7225","-42.4467","2010-05-10 12:13:00","0.2<-","11.424","249.4",TRUE
"BGEO_SAMN07136485_METAG_CMOKFICP","0","0","0","0","0","0","0","0","0","0","70.33","1.14","78","78.79","0.83","66.67","61.87","1.44","11","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__Thioglobus sp002169705","p__Proteobacteria","BACTERIA","cluster_4449","gom_000083","4396_1",FALSE,"1232270","175","9899","45848","0.9323","0.3849","10 (Section GA02, Cruise PE319)","75","EPI","49.7225","-42.4467","2010-05-10 12:13:00","0.2<-","11.424","249.4",TRUE
"BGEO_SAMN07136485_METAG_CDFHGAFL","0","0","0","0","0","0","0","0","0","0","83.03","2.44","23","71.82","1.27","66.67","94.24","3.6","9","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__GCA-2697345 sp002697345","f__Rhodobacteraceae","BACTERIA","cluster_4049","meta_mOTU_v25_13257","4593_1",FALSE,"1797547","391","5198","17913","0.9239","0.3831","10 (Section GA02, Cruise PE319)","75","EPI","49.7225","-42.4467","2010-05-10 12:13:00","0.2<-","11.424","249.4",TRUE
